day_position,STATE_VALUE_PLUS_E_minus_E,F_minus_STATE_VALUE_PLUS_E,BETA_ONLY_minus_H,BETA_RELIABILITY_minus_BETA_ONLY,E_minus_BETA_RELIABILITY,F_minus_E,E_minus_H,F_minus_H,decile_STATE_VALUE_PLUS_E_minus_E,decile_F_minus_STATE_VALUE_PLUS_E,decile_BETA_ONLY_minus_H,decile_BETA_RELIABILITY_minus_BETA_ONLY,decile_E_minus_BETA_RELIABILITY,decile_F_minus_E,decile_E_minus_H,decile_F_minus_H,top30_STATE_VALUE_PLUS_E_minus_E,top30_F_minus_STATE_VALUE_PLUS_E,top30_BETA_ONLY_minus_H,top30_BETA_RELIABILITY_minus_BETA_ONLY,top30_E_minus_BETA_RELIABILITY,top30_F_minus_E,top30_E_minus_H,top30_F_minus_H
2960,0.0033500385899269004,0.00607052627427575,0.0152239400311418,0.00913331736260575,0.0005194813600344001,0.00942056486420265,0.024876738753781998,0.0342973036179847,-0.0057337909571962,0.015380469359146151,0.0103289063513925,0.0042434785072953006,-0.0035536093493463,0.0096466784019499,0.011018775509341602,0.0206654539112915,-0.008943119117369249,0.00162359746173025,0.012630154658108947,-0.0047094069062344,-0.0071072238545942,-0.007319521655639,0.0008135238972802987,-0.00650599775835875
2965,0.01822931302775035,-0.0017146893950896,0.00137915340507115,0.0010433793700041,0.00354222523547785,0.0165146236326607,0.0059647580105531,0.02247938164321385,-0.00551116322151045,0.0105405812188918,0.00458914319315225,0.00338577165352435,-7.462314549937037e-05,0.0050294179973813,0.00790029170117725,0.012929709698558601,-0.00924697238175815,0.00520496141010275,0.0015279352276896501,-0.0077500356283659,0.0038875430511931,-0.00404201097165545,-0.0023345573494832003,-0.006376568321138551
2970,-0.01314146575682585,0.01658394454856285,0.00012064932780590006,0.00197438511102695,0.0087269005847925,0.0034424787917368997,0.01082193502362545,0.014264413815362451,-0.01030088588994215,0.0120668955064266,0.0027719772764679997,0.0042933825912768505,0.004189935006919139,0.0017660096164844,0.011255294874664,0.01302130449114845,0.00334783245828775,-0.00769018370968595,-0.02762057254343135,0.0245518566371174,-0.0096698866448908,-0.0043423512513981995,-0.01273860255120475,-0.0170809538026029
2975,-0.0025434746299761997,0.01206429191050485,-0.00564292618902895,0.0049181488624935495,0.00780684212963185,0.0095208172805286,0.00708206480309635,0.01660288208362505,0.00582768720686435,-0.0048684694925264,-1.0257764055999791e-06,0.0065914743613896005,0.0011796826330861,0.0009592177143379501,0.0077701312180701,0.008729348932408,-0.0163419135070095,0.02042516385360305,-0.00150876537663865,0.0206432219749937,-0.00087696803578485,0.0040832503465935,0.01825748856257025,0.02234073890916375
2980,0.0086893982387571,-0.00471809766046835,0.018491884141036148,-0.00870685811445495,0.00634865602512575,0.0039713005782887004,0.01613368205170695,0.020104982629995702,0.0038422534502227,-0.0013730028886665,0.00390093864552905,-0.0011051026459855,0.00700240263733355,0.0024692505615562,0.009798238636877201,0.01226748919843345,-0.04968130460086585,0.0086928492489581,0.05563843801307175,0.0110100378864445,0.0050253227353096,-0.040988455351907704,0.0716737986348259,0.030685343282918102
2985,0.00811631557511695,-0.0071029435759481,0.02664416856232915,-0.004920954576127351,0.00114759547060645,0.00101337199916885,0.02287080945680825,0.0238841814559771,0.01737227271277905,-0.0117634208566927,0.01039167059754775,-0.00803387331580525,-0.00043724533657289993,0.005608851856086351,0.00192055194516965,0.0075294038012559995,-0.05933244439462815,0.05803274276355899,0.0040509928638736495,0.013350714898357801,0.004473220277577623,-0.00129970163106915,0.021874928039809047,0.02057522640873985
2990,-0.013803772440088648,0.0035632496877943,0.02906886548634645,-0.0010920166099539002,0.00598803657563625,-0.0102405227522943,0.03396488545202885,0.02372436269973445,-0.0037185869928772503,-0.008079086248366351,0.019259139117228,-0.0072352719050642,0.008834722531743,-0.0117976732412437,0.020858589743906752,0.009060916502663049,0.00976233202576015,-0.011430017572517149,0.02785693682963025,-0.0140506991728519,-0.0011670298641547495,-0.0016676855467570497,0.01263920779262355,0.0109715222458665
2995,-0.0382805699709009,0.033435005284863595,0.02535075379144145,0.0034045363164843002,0.0027357279870922997,-0.004845564686037251,0.03149101809501805,0.02664545340898075,-0.0272444292189108,0.019093838206185397,0.00499144197894065,0.01122028906004155,0.00018796101201919998,-0.00815059101272535,0.01639969205100145,0.00824910103827605,-0.0251847935840487,0.0478125546437998,0.0163641529778639,0.007885121111758,-0.006902813709651399,0.0226277610597511,0.0173464603799705,0.03997422143972165
3000,-0.01084437679882405,0.019137716049759702,0.02656029638901245,0.01127762184544235,-0.00254373313204465,0.008293339250935599,0.03529418510241025,0.0435875243533459,0.00778695770918845,-0.0009917991204542002,0.012857939297951551,0.01347064348608035,-0.00415507688469485,0.006795158588734199,0.022173505899337052,0.028968664488071352,0.0200616895977873,-0.00024847637250785017,0.024797880253754498,0.011316700035240549,-0.016891463795521602,0.01981321322527945,0.0192231164934734,0.0390363297187529
3005,-0.020120703020410302,0.01125941062882775,0.029169343043787703,-0.00186845947552175,0.00050693749245945,-0.00886129239158245,0.02780782106072545,0.018946528669142898,-0.0151242310995647,0.0161024369388282,0.0064266540238999,0.010640261433945801,-0.00235639180484995,0.0009782058392634502,0.0147105236529958,0.0156887294922593,-0.0043530658741171,0.0135218442427382,0.00771176156122235,-0.0016335832265516005,0.005071768428509449,0.00916877836862105,0.01114994676318015,0.020318725131801302
3010,-0.01251416248320135,0.012620365750463651,-0.0020088885688702,0.0059941548835803,0.005464334034683,0.00010620326726234997,0.009449600349393149,0.00955580361665545,-0.0036126403844404503,0.0090032634771722,0.0043859914561660005,0.0032779709612072,-0.00298183891262265,0.0053906230927317006,0.00468212350475055,0.0100727465974823,-0.0032336705674727503,0.00575543011849125,-0.0082284116729473,0.008146987486785849,0.006261809729039699,0.0025217595510184996,0.006180385542878199,0.0087021450938967
3015,-0.0082889185092936,0.010092247011585051,0.013142164532910599,-0.0024330752450624,-0.00021136236376420006,0.0018033285022914,0.01049772692408395,0.012301055426375399,-0.00216153897167305,0.00454138928661415,0.0190691949787331,-0.01191305806721535,-0.0053932796746328,0.0023798503149411003,0.0017628572368849,0.0041427075518261,-0.0149165285440782,0.003296748929036199,0.061786959630747595,-0.008189824471870999,0.015529256934920901,-0.01161977961504205,0.0691263920937975,0.05750661247875535
3020,-0.0051355560331849005,0.00174838752928625,0.0222373373264756,-0.0100737397326843,0.00310785120251635,-0.00338716850389855,0.01527144879630765,0.011884280292409049,-0.00561027235127745,0.0015677042018145998,0.00740745965093285,-0.00304918826606405,0.0025790505461495,-0.0040425681494628,0.0069373219310183,0.00289475378155545,-0.02638997457300615,0.010053855724011799,0.023997009638696852,0.0018361543926099996,0.0137827311797688,-0.01633611884899435,0.0396158952110757,0.02327977636208135
3025,-0.0215077282545255,0.01604910236253165,0.02906087146358175,-0.0034272029348968998,-0.0033901550101060503,-0.0054586258919938,0.0222435135185787,0.0167848876265848,-0.00775100029128295,0.0044433885719067,0.015495624526837701,-0.0041456233771972,0.00589923403608765,-0.0033076117193762,0.01724923518572815,0.01394162346635185,-0.02608945661728885,-0.0065097524144221,0.02044645246739185,0.01852695414369615,0.0025502411648630997,-0.032599209031711,0.0415236477759511,0.00892443874424005
3030,-0.01910324153597215,0.014260580971056999,0.058077251589505496,-0.0077922867578883994,-0.010494254763472401,-0.0048426605649150994,0.03979071006814465,0.03494804950322945,-0.0092859193329619,0.00933208437075175,0.015215388591829351,0.0012721074228453,-0.0071179619140498,4.6165037789850055e-05,0.00936953410062485,0.0094156991384147,-0.015526036122658599,-0.0032905558648053494,0.025759644645343797,-0.0023084084760436503,0.01071245798617985,-0.018816591987463903,0.034163694155480054,0.015347102168016099
3035,-0.0138540704236838,0.0032270887905524502,0.045331136504620353,-0.00043619458882819995,-0.0068939184242078,-0.010626981633131301,0.038001023491584296,0.027374041858452998,-0.00219781554111325,0.0031143818519234496,0.01985805390481125,-0.0084125974125609,-0.001285659881133401,0.0009165663108102,0.01015979661111685,0.0110763629219271,-0.012617924048875701,-0.0066197523420366,0.00826155686809215,-0.00278255760107035,0.014020543731749,-0.01923767639091235,0.019499542998770852,0.0002618666078585
3040,-0.022338403379488753,0.0021736125800277,0.03700640827489905,0.006563761237732949,-0.00527130695033725,-0.020164790799461,0.03829886256229475,0.01813407176283365,-0.014355278698051,0.00956817633111005,0.01162373097738755,-0.00037451445451905005,-0.00487304509586135,-0.0047871023669409,0.00637617142700715,0.0015890690600663,-0.0291645579816152,0.033563290035150795,0.0383729547618107,0.00047594006173315006,0.00033055818639695,0.0043987320535355,0.0391794530099408,0.04357818506347635
3045,-0.0038741104437942497,-0.0011292596598949495,0.0162206458409479,0.0098473192550092,-0.0045495926588836,-0.00500337010368915,0.0215183724370735,0.01651500233338425,-0.0039977426515367,0.0089569903877167,0.0020285287464252002,0.0038313589689566,-0.007658298299969,0.00495924773617995,-0.0017984105845871002,0.00316083715159285,-0.0178493942910184,0.0300701612606644,0.01546006320665275,0.02200973608220615,-0.01837519569477685,0.01222076696964595,0.01909460359408205,0.031315370563728046
3050,-0.0011884645289911501,-3.076046153750061e-06,0.01571377296122445,0.01101978187102625,-0.006238923885898751,-0.0011915405751449,0.020494630946351948,0.01930309037120705,-0.00334404437891035,-0.0011187474910538,0.00258208442476775,0.00511009302664035,0.00461473060951825,-0.00446279186996415,0.01230690806092645,0.007844116190962251,0.00894815421197555,0.024704410065896798,-0.0033878341782838,0.01190535801773265,-0.00559138899358605,0.0336525642778724,0.00292613484586275,0.036578699123735195
3055,-0.012984031216977499,0.01638958043420315,0.0126291939776517,0.0030857623556284496,-0.00301504845716125,0.00340554921722555,0.01269990787611895,0.01610545709334455,-0.00942241320021755,0.010184921947848698,0.0009506626152022499,-0.0026314048351096,0.0016298474626749502,0.00076250874763115,-5.08947572324e-05,0.0007116139903987,-0.01489572690334165,0.020452842403513652,0.01476882901818795,0.0069639689056202,-0.01236720133262375,0.00555711550017195,0.009365596591184501,0.01492271209135645
3060,-0.00918207808667075,0.028132057828993,0.0258732594816872,0.0012786235671417997,-0.0064454246786042,0.0189499797423222,0.020706458370224702,0.039656438112547,-0.009186956202202449,0.01030164907369535,0.0095126884721665,0.00498720586461645,-0.0022567219361144,0.00111469287149285,0.012243172400668599,0.01335786527216145,-0.005762265246206251,-0.0241756412782706,0.0526592851771662,-0.00938542962539945,-0.0015110245207324497,-0.02993790652447685,0.04176283103103435,0.01182492450655745
3065,0.0403796401459412,0.0009529073767913002,0.0354516037287222,-0.0028397487471246,0.0018950694756447498,0.04133254752273245,0.03450692445724235,0.0758394719799749,0.012447567538897999,-0.00226836365224085,0.0186815266186796,2.8940176776250082e-05,-0.0025786215257956,0.010179203886657051,0.01613184526966025,0.02631104915631735,0.0070275510350863,0.00819621901803955,-0.00417336099781095,-0.0087784924699614,0.00352821449438725,0.0152237700531259,-0.0094236389733851,0.0058001310797407505
3070,0.03570571570989495,-0.0226953708182921,0.03768564102773745,-0.0096975504332358,0.007063736394308649,0.01301034489160275,0.035051826988810306,0.048062171880413146,0.007297237478208299,-0.00349082984831085,0.01487327045899725,-0.007882993744886201,0.0074434965833687,0.00380640762989735,0.01443377329747975,0.01824018092737715,0.00533668339873345,0.0295846296163896,-0.01739396230162425,0.0051225456641987,-0.01000370389471445,0.03492131301512315,-0.0222751205321401,0.01264619248298305
3075,0.00420618161833885,-0.00501966355802505,0.0272263063473761,0.0059696757771107506,0.0043899450236341,-0.0008134819396861712,0.03758592714812105,0.036772445208434854,-0.0083090547299379,0.009567732626794851,0.009310223308955,0.0037729093392014,-0.0003678564069266,0.0012586778968569276,0.012715276241229801,0.0139739541380868,-0.008387374877929649,0.01036105475698905,0.00289918351918455,-0.007504826535781249,0.0013902643074592,0.0019736798790594,-0.0032153787091374,-0.00124169883007805
3080,0.0086932781146652,0.01498244224511845,-0.0396620896178546,0.01882650269000595,-0.00575436428927735,0.0236757203597837,-0.02658995121712595,-0.0029142308573423,-0.0053759021861681,0.01411134689447875,-0.0110596655109858,0.006408932476392451,-0.00496406693278805,0.00873544470831065,-0.00961479996738145,-0.0008793552590708,0.0142093069206263,0.02418054147468255,-0.01832783841527995,0.0149539804241309,-0.0090198524218673,0.0383898483953089,-0.012393710413016349,0.0259961379822925
3085,0.00491749396245665,0.013543660548738401,-0.006740829368456949,0.01924955031577325,-0.0106811670630497,0.018461154511195052,0.0018275538842666,0.0202887083954617,-0.00174783142184295,0.008806079376062599,0.0030058727162930003,0.0019927580452706,-0.005612370995122349,0.00705824795421965,-0.0006137402335587498,0.00644450772066095,0.01170112371716335,0.01385731196690655,-0.0215120544637708,0.02728916887814795,-0.015321921029438551,0.02555843568406995,-0.0095448066150614,0.016013629069008502
3090,-0.04214346588557305,0.046041760111761504,-0.0428373742030193,0.023868549809488,-0.0161096336328257,0.0038982942261885,-0.03507845802635705,-0.03118016380016855,-0.02090018034902605,0.02441419912987705,-0.01052600600777685,0.00528780543881955,-0.005385511961654901,0.003514018780851,-0.0106237125306122,-0.00710969374976115,-0.008301587092379749,0.0363523545674979,0.0127136892852528,-0.02380992624093775,0.00810094554132465,0.0280507674751182,-0.0029952914143602,0.025055476060758
3095,0.0682033810829551,-0.0221188938951406,-0.06396309727463376,0.0296885637657808,-0.0100626827331706,0.046084487187814396,-0.04433721624202355,0.0017472709457908,0.0267564070468129,-0.01222457185942985,-0.00666600121086395,0.00492442666811655,-0.00854027292757635,0.01453183518738305,-0.010281847470323749,0.004249987717059251,0.0240351720157074,-0.0053240049087131,-0.0258319636638892,0.0008125306339934501,0.0096925042336806,0.0187111671069942,-0.01532692879621505,0.0033842383107790504
3100,0.0671401715589682,-0.0259360666549288,-0.056586030875628704,0.03067179357366635,-0.0111502787497283,0.04120410490403935,-0.0370645160516906,0.00413958885234865,0.013204242323573399,-0.01322898519525755,-0.00499864549914725,0.00581254800915195,-0.00359239615851245,-2.4742871684149898e-05,-0.00277849364850775,-0.00280323652019195,0.04373461510986085,0.0032717244311545497,-0.03465207983196395,0.0107264406668643,-0.0046337606618181,0.047006339541015504,-0.02855939982691775,0.018446939714097648
3105,0.08853258599850014,-0.028366403913875,-0.0759270333249897,0.0325838235926023,-0.0097423209017958,0.0601661820846251,-0.0530855306341832,0.00708065145044185,0.0347508390016439,-0.009447376920038449,-0.022609007341159552,0.00645832984980195,-0.00355671722075845,0.025303462081605402,-0.01970739471211605,0.00559606736948935,0.04195039432185385,0.0112822181389977,-0.0406623615747472,0.010417606929937949,-0.00928563765676995,0.0532326124608516,-0.0395303923015793,0.0137022201592723
3110,0.04339653663207365,-0.006969735740017,-0.0085572773984052,0.00392418491157045,-0.0023920403803129996,0.036426800892056604,-0.0070251328671477,0.02940166802490885,0.02776931736494205,-0.01131171689333375,-1.940111465024985e-05,-0.00156052491923205,-0.00487926486420725,0.0164576004716082,-0.00645919089808955,0.009998409573518649,0.03805313737102545,0.005987001811445201,-0.0132199157417441,0.00324694066463655,-0.005088968520673601,0.0440401391824707,-0.0150619435977811,0.028978195584689552
3115,0.0319832000347198,-0.0016946569014604498,0.00625084837810515,-0.00574235117193585,-0.006330977600747601,0.03028854313325935,-0.0058224803945783,0.024466062738681002,0.01949005063655125,-0.00328593926858405,-0.0006638528383129001,0.00031983535995705004,-0.00422182513378985,0.0162041113679671,-0.004565842612145677,0.011638268755821399,0.038005053003629,-0.0073390905143848,-0.0124598101838879,0.00180433024652295,-0.00761949937247355,0.03066596248924415,-0.01827497930983855,0.0123909831794056
3120,-0.0059253189748614005,0.0207234684656473,0.046342170862183896,-0.01984171820055735,-0.00372649738349655,0.0147981494907859,0.0227739552781299,0.0375721047689158,0.0100727005145839,0.00017533440860137176,0.0098223163002741,-0.01398117262175335,0.0001681242403573,0.01024803492318525,-0.00399073208112185,0.00625730284206335,0.07540340277482749,0.0036140628488889,0.0036792273516766997,-0.024006447712114652,-0.0176081501568357,0.07901746562371645,-0.0379353705172737,0.04108209510644275
3125,-0.038711072087153846,0.072908184347542,0.13086594993765494,-0.05322849068494985,0.0044638087561076,0.0341971122603881,0.0821012680088127,0.11629838026920085,-0.013814785522992699,0.0229813303498321,0.034350859480649795,-0.016646932232679497,0.0054605068462566,0.0091665448268394,0.02316443409422695,0.032330978921066345,0.03763611462588105,0.036642192420549655,0.01134029383926345,-0.0326618446425224,0.01020488236099485,0.07427830704643075,-0.0111166684422642,0.06316163860416654
3130,0.00013255898674030021,0.01807728510539075,0.0483334757064435,-0.024149726943209403,0.010276594809420801,0.018209844092131,0.034460343572655,0.052670187664786,-0.0058156041448175,0.017209874781065948,0.0126830975874773,-0.00572431659827245,0.002551912972579,0.01139427063624835,0.009510693961783799,0.02090496459803215,0.02634339297655965,-0.00794169513586285,0.024530706707931352,-0.0263578520699714,0.00931686559924855,0.0184016978406968,0.00748972023720845,0.0258914180779053
3135,0.07520293074288051,-0.029856904318064398,-0.0203174392321403,0.00825719655001295,0.0041717384839242005,0.04534602642481605,-0.007888504198203,0.03745752222661295,0.013965595505192649,-0.00328095426778835,-0.0046414739291461005,0.0004921007578687499,0.00107322139097745,0.0106846412374043,-0.00307615178029985,0.0076084894571044,0.009152743734982,-0.0075512793690600995,-0.01214990261942145,0.008669358030116849,0.00096416087665905,0.00160146436592185,-0.0025163837126456496,-0.0009149193467237998
3140,0.0936484067596939,-0.02918854191896705,-0.0042323499637858,0.0054823967796238,0.0027584239129970923,0.06445986484072685,0.00400847072883515,0.068468335569562,0.029487389399533853,-0.0008719298369682001,0.00697549266714915,0.00416090318954235,-0.005000243377628151,0.0286154595625656,0.00613615247906335,0.03475161204162905,0.04504343808124145,0.0068411727338874,-0.0116796759500478,0.0056562769905818995,0.0253366648297136,0.05188461081512885,0.0193132658702477,0.07119787668537655
3145,0.11900545532913945,-0.07400152148705619,-0.056239604335865896,0.02490485752410465,0.0024411150267587504,0.04500393384208315,-0.0288936317850025,0.01611030205708065,0.03752438921661,-0.031489199276894295,-0.0122121407672676,0.01221657516878615,0.00042236523836,0.00603518993971565,0.00042679963987855016,0.0064619895795942,0.01980080245994025,-0.0285508179663641,-0.0346316844845811,0.03208165823792415,0.01266306814116735,-0.0087500155064238,0.010113041894510351,0.0013630263880865501
3150,0.021199458614585998,0.0108625346185079,-0.01270289649949285,0.019672278588969798,-0.00044083322961519997,0.03206199323309395,0.0065285488598616995,0.038590542092955746,0.0009897111002207994,0.0089336737653375,-0.015924477649166352,0.0062326398717853,0.00815126042356175,0.009923384865558299,-0.00154057735381925,0.00838280751173895,-0.01434814510478945,0.00802873742456235,0.0023088901963395497,0.0081594087726747,0.00985067736279835,-0.0063194076802271,0.02031897633181265,0.0139995686515855
3155,-0.01090720348926355,0.0032930875794845,0.0007868314028734507,0.0300325176566658,0.00138507130122235,-0.007614115909779,0.0322044203607616,0.02459030445098255,-0.0107246570205691,0.00647152081484495,0.00385262636465785,0.00254354744773285,0.0045417010505268,-0.00425313620572415,0.01093787486291755,0.00668473865719335,-0.034357644825164804,0.01282542140106665,0.0014802567971249504,0.0425675245855624,-0.0039892030656725995,-0.0215322234240981,0.04005857831701475,0.0185263548929166
3160,-0.0309850675801434,0.022620124864911398,0.08681717593889834,-0.03561757102195205,0.00853144062441815,-0.00836494271523195,0.05973104554136445,0.0513661028261324,-0.0038823083603164504,0.009554993731072901,0.0353059223706846,-0.028578825527779197,-0.00212285987857185,0.00567268537075655,0.0046042369643335,0.01027692233509,0.14414830605189,0.018673316823939398,-0.09591574554118171,-0.0725612254454366,0.0545955211971886,0.1628216228758295,-0.11388144978942966,0.04894017308639975
3165,-0.044588865862109195,0.027351865600437453,0.0746443932784603,-0.01897205561044355,0.013985678041569648,-0.01723700026167175,0.06965801570958645,0.05242101544791465,-0.020209836286495697,0.01994848063588845,0.0229720570593448,-0.0208434024147819,0.01237714583554875,-0.00026135565060719963,0.014505800480111651,0.01424444482950445,0.061193873477168356,0.0298880983299265,-0.037424069084227005,-0.0648296789266169,0.051189880903499796,0.09108197180709485,-0.051063867107344105,0.0400181046997507
3170,-0.046900743328841046,0.0069230106009827985,0.12354594788954645,-0.034570657251431894,0.0174576208435486,-0.0399777327278582,0.10643291148166309,0.06645517875380486,-0.0158360326716319,0.00842458356082715,0.02736290596599245,-0.0005603227699794002,0.0050900575388368,-0.0074114491108048,0.03189264073484985,0.02448119162404505,-0.0069436334228764,0.0306341941468417,-0.056184451732163604,-0.01864743468662105,0.10946722884352005,0.023690560723965352,0.0346353424247354,0.05832590314870075
3175,0.0082804380676189,-0.014688032538221601,0.1108568259961409,-0.0337767838005055,0.02378693256097785,-0.006407594470602599,0.1008669747566133,0.0944593802860106,-0.01234984727520895,0.0080568390710141,0.049165921502572,-0.0218539095309097,0.027235980856767046,-0.0042930082041948,0.05454799282842935,0.0502549846242345,0.0457653586287051,-0.0331457197355727,0.0119256543306013,-0.06636604016336295,0.0895746833334366,0.01261963889313235,0.0351342975006749,0.047753936393807296
3180,0.0410445864675136,-0.039563496718200655,0.02953418493097,-0.010857579744962001,0.0026460521620227,0.00148108974931295,0.0213226573480307,0.022803747097343653,0.016327770184654748,-0.02038746872505005,0.0199725429745604,-0.0026128004949066,0.0050099134436395,-0.0040596985403953505,0.02236965592329335,0.01830995738289805,0.0337816963171159,-0.0665962054859846,0.0933295038097033,-0.0399536672358711,0.0160782678751274,-0.0328145091688687,0.06945410444895965,0.036639595280090906
3185,0.0378877624226605,-0.0210252460477315,0.0326156572459442,-0.00906972791255985,0.00688134240217095,0.0168625163749289,0.0304272717355554,0.0472897881104843,0.0289770034334212,-0.0172299177906007,0.0081319499504698,0.0002654611782964499,0.00455197417728695,0.01174708564282045,0.01294938530605325,0.0246964709488737,-0.005762511111485449,-0.004166377615911199,0.0500783164277284,-0.00509855504205915,0.01854623250740885,-0.0099288887273966,0.06352599389307814,0.0535971051656815
3190,-0.015051286487568451,0.055378863497857506,0.06936115897370095,-0.02224058030117895,0.01408306517363015,0.04032757701028905,0.0612036438461522,0.10153122085644126,-0.0012434757060532497,0.0301921034270346,0.0279663135130452,-0.0206551725666028,0.0169506887287631,0.02894862772098135,0.0242618296752055,0.0532104573961869,-0.019339495645059848,0.0470098491486472,0.0016249023804751506,-0.028138385678175802,0.0563456294126808,0.0276703535035873,0.0298321461149801,0.0575024996185675
3195,-0.01466681249491225,0.07232899480183785,0.06830889574617366,-0.0159958236737381,0.01185700919624995,0.0576621823069256,0.06417008126868551,0.12183226357561115,0.01477166547037015,0.03714675496135335,0.0395996088581943,-0.0208272699485174,0.0250686076398079,0.05191842043172345,0.04384094654948475,0.09575936698120825,0.02552327617692445,0.035993885124723096,-0.1308305846294388,0.009811541337209451,0.1131241729483008,0.061517161301647555,-0.007894870343928512,0.053622290957719046
3200,-0.040559769370798054,0.0232213433033555,0.0663713641475728,-0.012494965297143949,0.0022511166050106,-0.0173384260674425,0.0561275154554394,0.038789089387996856,-0.006477020349702789,0.011982074191507201,0.0307339481801206,-0.00989858951119595,-0.00188464523351285,0.0055050538418044,0.018950713435411798,0.024455767277216198,-0.01665973835818775,0.07437243274180215,0.015742274823909,-0.0053779184663047,-0.0003479855891782499,0.05771269438361435,0.010016370768425951,0.06772906515204036
3205,-0.03770901530460545,0.032882752216669545,0.0718734181313555,-0.005705031965032,0.0043577953447051,-0.0048262630879358,0.0705261815110286,0.0656999184230927,-0.01077721219270535,0.013124274137181199,0.02368962245110855,-0.00825756923083565,0.0072302394274842505,0.00234706194447585,0.022662292647757147,0.025009354592233,-0.01443985616012165,-0.02500905329361555,0.07662002034485335,-0.037136525070915596,0.0435877070762217,-0.03944890945373715,0.08307120235015944,0.0436222928964222
3210,-0.0005855116655565501,0.0111852157887786,-0.0071316091753418,0.01619892362053025,-0.0038126457546703,0.01059970412322205,0.0052546686905181,0.01585437281374015,0.00449615874005335,-0.00765455139402405,0.0023293239038320998,-0.00029416275206200007,0.0012932361861861,-0.0031583926539706497,0.0033283973379562002,0.00017000468398549982,-0.0115380544564687,0.01478311294922605,-0.0081747764915538,0.01326200527449445,0.0043674112996086,0.00324505849275735,0.009454640082549249,0.0126996985753066
3215,0.00723181967841985,-0.0026862079042048997,-0.02042516064523915,0.01066279951390045,-0.0014971880285347002,0.0045456117742149,-0.0112595491598734,-0.0067139373856585,0.0053385934793993995,-0.00267308312072395,-0.010810643081951999,-0.0010857608314547,0.00309320575495695,0.0026655103586755,-0.00880319815844975,-0.00613768779977425,0.03381306920588635,-0.02085612474087,-0.040959385906656556,0.0088345954039444,0.00910896316248305,0.01295694446501625,-0.02301582734022905,-0.010058882875212699
3220,0.044049650731433,-0.02987850426110345,-0.08171729776895036,0.03062464317320645,0.00565201258759025,0.01417114647032945,-0.045440642008153606,-0.03126949553782405,0.0320923395840397,-0.0302624899356249,-0.0331022141745779,0.00438145618657395,0.01097778561175795,0.00182984964841475,-0.0177429723762459,-0.01591312272783115,0.048840573461105354,-0.03110370133848235,0.01159869627250975,0.015976306664136502,-0.03204416580653435,0.017736872122623,-0.00446916286988805,0.01326770925273495
3225,0.0694572418031441,-0.02370026000887145,-0.1014779295965191,0.0572074565426435,-0.00835800284988215,0.0457569817942726,-0.0526284759037577,-0.00687149410948505,0.03443505914385985,-0.01510667669529875,-0.0375358012390915,0.022442014120136848,-0.00473946611274835,0.01932838244856105,-0.019833253231703,-0.00050487078314195,0.012103443484132451,-0.0070988526102155,-0.03670149036139865,0.04473806798923755,-0.01711615329453095,0.00500459087391685,-0.0090795756666921,-0.0040749847927751505
3230,0.06271947670330676,-0.01838882931143415,-0.0832035036849473,0.041228994001364455,0.0004924640105226502,0.04433064739187255,-0.041482045673060144,0.00284860171881235,0.038462826527213195,-0.01870373033981285,-0.043230786152737705,0.02230089211863815,0.001297871102711,0.0197590961874003,-0.01963202293138845,0.00012707325601184997,0.02586849624640305,-0.0255585606850218,-0.01912851364856275,0.0169568455467621,0.00344783739031605,0.0003099355613813016,0.00127616928851545,0.00158610484989665
3235,0.06610455778017385,-0.029858985699220998,-0.04586800893994495,0.0322818002543824,-0.0024286726882214,0.03624557208095285,-0.0160148813737839,0.020230690707168847,0.042062449708227145,-0.0143554135986228,-0.0232745054294266,0.00889921430558475,-0.0030038049863810997,0.027707036109604302,-0.01737909611022295,0.010327939999381301,0.0078555699670687,0.0028805403892571,-0.051322293638562104,0.0349414498079568,0.0020226948584119503,0.010736110356325901,-0.014358148972193402,-0.0036220386158675
3240,0.0012515804067543,0.0097523275250498,-0.01374533904888655,0.006565496804631501,0.00449457350906725,0.0110039079318041,-0.0026852687351878,0.0083186391966163,-0.00714178097038915,0.007051546194402,0.00165821244626735,-0.00205124976499625,0.0031815333914038,-9.023477598720008e-05,0.002788496072674943,0.0026982612966877503,-0.03488089917179115,0.0169928347575478,0.00708687257792915,0.00772943796279525,0.0115502024372593,-0.01788806441424335,0.02636651297798375,0.008478448563740401
3245,0.00522364852275115,0.00529246934365605,-0.017265704043727348,0.01104967067923375,0.0004459339880537,0.0105161178664072,-0.0057700993764398505,0.0047460184899673,0.0065009919528236995,0.00425899188855815,-0.0088549697950474,0.00012390131470979993,-0.0004187348183114,0.010759983841381899,-0.00914980329864895,0.0016101805427328499,0.0036214623348011002,0.01188073987335275,-0.015407355812688601,-0.00256844156732155,-0.0028663871654619,0.01550220220815385,-0.020842184545472202,-0.0053399823373183495
3250,7.189153566544986e-05,0.0113738000760625,0.00161402895539205,-0.0042998539205706,-0.0026399857107325,0.01144569161172795,-0.0053258106759112005,0.00611988093581675,-0.0041668997156424,0.00415913903649105,-0.00036272124391060004,-0.00383072264579915,0.00032669057408655003,-7.76067915135006e-06,-0.00386675331562315,-0.0038745139947745,-0.0127806767898922,0.045952707699810455,-0.0167446808501457,0.012447877111844651,-0.00596887546901905,0.0331720309099182,-0.010265679207320001,0.0229063517025982
